age,annual_income_gbp,employment_years,home_owner,num_credit_lines,inquiries_6m,credit_limit_gbp,loan_amount_gbp,loan_term_months,credit_utilization,debt_to_income,num_late_payments_12m,past_default,default
41,24990,3.1,0,4,2,19977,4378,36,0.511,0.212,0,0,0
26,47045,12.2,1,7,1,34165,5272,36,0.383,0.223,3,1,0
37,98521,9.7,1,4,1,42182,7656,48,0.549,0.174,0,0,0
40,56563,4.2,1,6,1,24862,8410,48,0.543,0.14,0,0,0
34,47034,11.1,1,7,1,27223,7821,60,0.268,0.149,0,0,0
39,14799,10.9,0,4,2,9662,5088,12,0.484,0.228,3,1,1
29,35138,6.3,1,5,0,1500,15279,24,0.736,0.28,0,0,0
55,21464,15.1,1,5,2,9300,4098,24,0.462,0.175,1,0,0
62,65579,9.9,0,4,0,32180,10042,48,0.861,0.227,2,0,1
34,28893,3.4,0,6,4,8265,18579,36,0.341,0.549,1,0,1
42,52387,2.7,0,7,0,23234,22748,60,0.228,0.379,0,0,0
35,25065,6.7,1,6,2,4176,5572,36,0.564,0.182,2,1,0
52,119515,3.5,1,1,1,65589,5946,36,0.064,0.098,1,0,0
43,22848,4.2,1,3,2,13885,7527,36,0.187,0.41,1,0,0
39,46419,7.0,1,2,1,19592,3979,24,0.493,0.243,0,0,0
36,178697,2.4,1,6,3,80000,6659,36,0.647,0.0,0,0,0
39,48407,6.7,1,3,0,33061,3872,24,0.734,0.17,0,0,0
27,26872,9.5,0,6,4,12729,9104,60,0.154,0.311,0,0,0
45,60100,2.9,1,4,2,43004,26690,36,0.656,0.281,0,0,0
30,73717,8.7,1,3,2,25533,4386,60,0.15,0.259,0,0,0
44,69046,3.7,1,1,0,35496,10230,36,0.687,0.07,0,0,0
39,14838,1.6,0,3,0,1500,12678,48,0.211,0.456,1,0,0
50,48458,8.9,1,6,1,28741,7017,36,0.305,0.162,0,0,0
38,13622,9.1,1,2,0,9868,10669,24,0.519,0.662,0,0,0
49,120497,5.0,1,6,3,31929,10238,12,0.322,0.169,0,0,0
28,44808,0.0,0,6,0,24956,3313,12,0.134,0.138,3,0,0
45,33581,4.9,0,5,0,16392,7318,48,0.121,0.106,1,0,0
36,62075,1.5,1,1,0,13842,3054,36,0.37,0.034,1,0,0
40,56156,6.3,0,3,1,39244,12237,24,0.412,0.262,0,0,1
39,22679,2.3,0,4,2,14160,7112,24,0.313,0.249,1,0,0
48,104033,6.6,1,5,3,35946,528,48,0.163,0.0,0,0,0
18,37799,1.4,0,4,0,20289,1067,48,0.457,0.0,2,0,0
42,16615,4.2,0,4,1,16703,5374,24,0.187,0.404,0,0,1
22,92160,5.5,1,8,2,54849,4359,48,0.343,0.113,0,0,0
51,99098,5.6,0,2,1,35396,13626,36,0.116,0.072,0,0,0
18,85227,0.0,1,1,2,28170,16324,36,0.347,0.269,1,1,0
27,58093,10.4,1,4,0,19751,11296,36,0.24,0.366,1,0,0
20,26577,6.4,0,6,1,8711,5968,60,0.561,0.27,0,0,0
56,71767,9.8,1,9,0,53186,3477,36,0.508,0.189,0,0,0
24,118436,4.8,1,11,3,57442,14033,48,0.516,0.359,0,0,0
39,67164,6.7,1,8,2,46330,12020,48,0.287,0.083,0,0,0
32,102978,1.5,1,6,0,63378,18854,36,0.602,0.247,3,1,0
18,28313,2.8,1,7,1,16286,19342,48,0.425,0.499,0,0,0
34,75107,5.3,1,4,3,31286,4817,48,0.395,0.25,2,0,0
45,71833,11.9,1,1,2,56048,8546,12,0.363,0.158,2,1,1
36,19197,0.0,0,4,1,5791,4128,12,0.224,0.229,2,0,1
48,17825,10.8,0,5,2,11569,5913,36,0.179,0.279,0,0,0
34,29187,4.7,0,5,2,9678,7004,24,0.318,0.307,2,1,0
38,45137,2.3,1,2,0,29676,8216,12,0.597,0.124,1,0,0
34,55259,2.2,0,2,1,21694,1247,48,0.096,0.159,0,0,0
42,38201,4.3,0,4,0,15075,5444,48,0.484,0.266,0,0,0
59,41690,4.9,1,5,3,9731,8789,24,0.165,0.263,4,1,1
42,40624,3.7,0,4,1,20933,2258,36,0.083,0.262,0,0,0
40,45321,8.7,1,6,1,7226,8595,12,0.349,0.195,1,0,0
31,59388,0.0,0,4,1,39923,6462,48,0.418,0.185,2,0,1
30,56611,1.4,1,2,1,40141,3770,36,0.326,0.067,1,1,1
54,41943,0.0,1,3,0,17374,3175,24,0.696,0.212,1,0,0
26,49769,0.0,0,2,0,34271,7416,36,0.179,0.209,1,0,0
28,33799,4.1,1,5,1,10679,10129,36,0.21,0.323,1,0,0
37,66719,4.5,1,6,2,35265,14731,24,0.22,0.3,0,0,0
33,32834,4.0,1,6,1,9854,6526,12,0.541,0.194,2,1,0
60,105759,5.9,1,3,2,75182,5959,48,0.293,0.121,0,0,0
18,42671,2.3,0,6,1,26171,14118,24,0.357,0.321,1,0,0
42,50205,2.4,0,3,1,21849,6831,24,0.083,0.215,0,0,0
46,28561,10.6,0,4,1,15986,2195,48,0.717,0.178,0,0,0
26,35822,2.8,0,3,1,7140,3883,24,0.313,0.253,1,0,1
31,47303,1.7,0,5,1,27192,6420,24,0.395,0.066,0,0,1
43,43690,12.1,1,2,1,28606,6145,36,0.269,0.137,0,0,0
56,30807,7.9,1,2,3,20645,9171,36,0.567,0.312,6,1,1
28,22950,6.6,0,3,2,8972,6039,24,0.242,0.328,0,0,1
21,44202,1.1,0,6,1,1500,15218,24,0.68,0.414,2,1,1
49,47034,7.7,0,4,2,12576,4034,24,0.545,0.122,1,0,0
55,58359,13.2,1,4,0,22695,10290,24,0.644,0.222,1,1,0
34,85412,5.8,1,2,1,25920,3373,24,0.194,0.128,0,0,0
18,36470,0.0,0,4,2,30637,14338,60,0.611,0.362,0,0,0
54,14557,8.5,0,6,0,1500,9153,36,0.404,0.44,2,0,0
36,40005,5.3,1,6,3,30319,2195,24,0.033,0.084,0,0,1
50,15789,8.4,1,2,3,10438,12685,48,0.496,0.575,1,0,1
38,21433,3.6,0,7,1,16463,8789,36,0.165,0.515,1,0,0
34,75930,0.0,0,3,2,43661,7570,24,0.443,0.087,2,1,0
33,58955,0.0,0,2,1,32739,3193,24,0.822,0.323,3,1,0
54,30427,8.6,1,4,1,14933,7822,60,0.124,0.434,1,0,1
54,30580,8.0,1,1,0,14319,11399,48,0.215,0.209,0,0,0
18,41214,4.9,1,5,2,35810,15972,24,0.361,0.515,2,0,1
28,16583,4.2,0,5,1,2693,3637,36,0.342,0.1,1,0,0
58,56261,14.5,1,7,3,38590,5824,36,0.252,0.008,0,0,0
34,35762,10.9,1,3,1,20055,9571,48,0.35,0.274,0,1,0
23,118333,0.8,1,4,2,72333,15934,60,0.354,0.315,1,0,0
38,24251,1.7,0,2,2,15751,5400,36,0.506,0.211,0,0,1
37,74913,8.0,1,1,2,43689,5698,48,0.326,0.283,0,0,0
37,29822,2.4,0,8,0,21669,14510,60,0.341,0.442,1,0,1
33,75630,2.7,1,5,0,14511,7661,36,0.705,0.205,4,1,0
35,25345,9.9,1,7,0,14145,3575,60,0.603,0.292,1,0,0
33,64685,6.0,0,4,0,23717,11271,48,0.356,0.143,3,1,0
42,34034,10.3,0,6,1,1752,7700,12,0.273,0.436,2,1,0
29,27574,0.0,0,8,1,19674,9474,36,0.413,0.366,2,0,1
35,39883,4.4,1,5,0,28255,10744,12,0.277,0.128,1,0,0
36,56193,9.1,1,6,0,29228,6742,24,0.662,0.157,1,1,0
52,54033,3.5,1,5,2,24579,4111,60,0.398,0.165,3,1,0
42,102741,6.8,1,3,4,65435,7833,36,0.584,0.079,2,1,0
37,67897,6.3,1,2,1,63617,4157,36,0.67,0.266,2,0,0
44,12000,0.0,1,4,2,1500,13851,36,0.452,0.794,1,0,0
42,34783,12.5,0,6,2,20459,7451,48,0.129,0.128,0,0,0
50,14552,5.1,0,5,1,2073,12901,60,0.529,0.664,0,0,0
44,35101,5.8,1,3,1,19654,6927,36,0.538,0.372,1,0,0
58,60946,16.7,1,6,0,30259,8126,24,0.362,0.303,0,0,1
53,20829,1.5,0,6,1,11521,4087,48,0.54,0.315,1,1,0
38,22693,6.8,0,4,1,7373,9324,60,0.267,0.385,0,0,0
33,46879,2.1,0,5,1,38694,3289,60,0.259,0.127,1,0,0
48,36993,7.6,1,5,0,29029,7717,24,0.506,0.322,1,0,0
44,103116,3.2,1,6,0,44895,6533,24,0.19,0.125,0,0,0
37,51693,10.2,1,7,0,28675,3302,24,0.505,0.182,1,0,0
22,57995,0.0,1,7,2,34010,14663,12,0.423,0.209,4,1,0
18,112991,1.5,1,5,2,66256,24815,12,0.34,0.246,0,0,0
42,32926,8.1,0,1,0,28147,12831,48,0.395,0.289,1,0,0
46,43299,6.8,0,7,2,13589,3413,36,0.343,0.14,1,0,0
47,25159,6.1,0,5,2,22887,3209,36,0.528,0.337,0,0,0
24,49922,0.4,0,3,2,27751,7205,24,0.457,0.173,0,0,0
49,76419,12.0,1,10,5,38434,2443,36,0.749,0.0,3,1,0
32,91762,5.4,0,3,2,58596,13343,24,0.56,0.08,2,0,0
42,42494,5.8,0,3,2,13778,3052,24,0.304,0.15,1,0,0
43,29360,1.8,0,3,2,9877,7744,36,0.182,0.22,1,0,0
29,28489,3.4,0,3,2,19888,15689,48,0.514,0.332,1,1,1
31,20187,5.5,0,3,0,12929,5286,60,0.334,0.165,0,0,0
18,46351,0.0,1,4,0,20375,3752,60,0.196,0.248,0,0,0
28,91384,8.2,1,2,1,41854,6841,12,0.239,0.205,0,0,0
18,12000,0.0,0,6,2,4566,10563,60,0.504,0.48,7,1,1
43,13155,16.2,1,6,3,12553,5949,36,0.457,0.495,1,1,1
39,93588,4.4,1,7,0,62586,5993,36,0.348,0.037,1,0,0
48,17944,3.0,0,1,0,24552,7594,36,0.307,0.353,1,0,1
42,52038,0.0,0,6,0,34534,4357,48,0.232,0.358,0,0,0
31,21755,6.7,0,4,1,4247,9881,36,0.645,0.313,1,0,0
42,66682,8.3,1,2,2,26566,9071,24,0.325,0.201,0,0,0
34,66710,3.1,1,4,1,16457,5155,36,0.441,0.249,1,0,0
45,47649,6.5,1,3,1,27770,3350,12,0.573,0.343,0,0,0
41,68327,6.6,1,4,1,58414,5368,12,0.365,0.121,0,1,0
27,44665,0.6,0,10,0,18031,6944,60,0.372,0.136,1,0,1
38,59220,9.6,1,3,3,24617,13489,36,0.338,0.259,2,1,1
39,118305,7.7,1,6,2,69945,4869,24,0.483,0.242,0,0,0
35,79447,3.7,1,1,0,54284,6226,60,0.462,0.14,3,1,0
48,30295,0.9,0,5,0,13951,7816,48,0.81,0.199,1,0,0
57,27982,15.2,1,2,1,24193,6010,60,0.409,0.248,2,1,1
34,38157,2.1,1,4,1,15885,3543,60,0.233,0.194,0,0,0
34,38367,0.0,1,5,0,8123,4557,36,0.411,0.093,2,0,0
18,45260,5.2,1,7,1,14230,6371,48,0.674,0.15,0,0,0
37,31234,6.7,1,5,1,19315,4104,24,0.113,0.383,1,0,1
33,62294,0.0,0,7,3,23029,15869,48,0.395,0.273,1,0,0
18,44457,0.0,0,2,0,14824,8471,48,0.142,0.18,0,0,0
41,53120,4.2,0,3,0,19385,4073,36,0.509,0.09,0,0,0
45,43729,1.6,0,5,2,18516,10011,12,0.542,0.238,2,1,0
30,61078,2.4,1,5,1,30962,5813,24,0.383,0.124,2,1,0
34,22586,14.5,1,5,2,11142,14965,60,0.681,0.419,1,0,0
27,103871,14.3,1,4,0,56797,19990,36,0.764,0.308,0,0,0
46,52743,7.0,0,6,2,21505,6362,48,0.359,0.273,1,0,0
21,55831,4.1,1,2,1,36226,10657,36,0.225,0.146,1,0,0
35,61034,7.7,1,3,2,34784,10731,12,0.504,0.192,0,0,0
59,79066,9.9,1,5,2,56314,4039,36,0.437,0.229,2,1,0
39,65410,0.0,0,4,0,41039,13032,60,0.269,0.216,2,1,0
43,49734,10.6,1,12,1,25486,5877,24,0.312,0.25,0,0,0
36,39522,3.9,1,5,3,12835,5694,36,0.314,0.299,1,0,0
25,17694,3.6,0,5,1,9452,5305,36,0.512,0.28,4,1,1
38,49147,7.8,1,2,0,22230,3070,36,0.225,0.051,1,0,0
42,36804,2.9,0,4,3,19436,4516,36,0.454,0.17,0,0,0
27,36787,9.0,0,4,0,21277,9503,36,0.207,0.193,2,0,0
42,163894,6.3,1,6,0,80000,9481,60,0.314,0.209,0,0,0
52,15735,9.4,1,3,1,16303,3232,12,0.62,0.287,0,0,0
50,45097,6.2,0,3,3,43647,16781,60,0.24,0.456,0,0,0
21,85175,3.5,1,7,2,33075,9941,36,0.464,0.222,1,0,0
27,74199,6.4,0,8,1,59055,9626,36,0.253,0.197,1,0,0
20,86510,0.0,0,1,1,65492,13990,12,0.382,0.207,1,0,0
50,21801,10.3,1,6,0,19718,4534,60,0.431,0.185,0,0,0
45,25811,5.0,1,3,1,17782,5061,36,0.514,0.101,1,0,0
46,61539,2.0,0,4,2,11280,5180,48,0.182,0.105,0,1,0
28,37218,1.3,1,2,0,7281,9998,36,0.253,0.194,0,0,0
25,112263,4.3,1,5,0,80000,1297,48,0.63,0.144,5,1,1
39,49683,7.5,0,6,2,21564,9816,60,0.595,0.265,0,0,0
39,48820,9.6,1,5,0,33538,11519,24,0.316,0.345,0,0,0
29,55871,0.0,0,4,1,25152,3821,48,0.213,0.124,1,0,0
40,37771,4.2,1,3,0,18723,6591,24,0.403,0.104,0,0,0
45,46841,7.1,1,5,0,43815,5150,36,0.21,0.203,1,1,1
41,30281,8.2,1,2,1,25337,6320,36,0.486,0.177,0,0,0
27,43008,1.7,0,5,1,10860,2395,36,0.434,0.086,1,0,0
18,33660,0.0,0,3,0,12322,4709,36,0.148,0.122,2,0,1
35,50560,0.0,0,5,2,28251,3468,36,0.345,0.18,1,0,0
40,20157,10.2,0,4,1,6036,4522,24,0.483,0.23,0,0,0
35,19345,8.6,1,2,2,1500,10648,48,0.849,0.4,1,1,1
33,56580,1.2,1,5,1,16229,3622,48,0.247,0.053,0,0,0
30,49787,9.1,1,2,4,36726,12823,60,0.515,0.231,1,0,0
46,25878,6.8,0,6,1,13547,7002,36,0.522,0.212,3,0,1
37,38818,6.7,1,4,2,24192,6466,36,0.523,0.361,3,1,0
39,24705,10.4,1,1,0,18201,4406,36,0.32,0.19,1,0,0
27,135078,0.5,1,3,1,44952,4413,24,0.326,0.193,4,1,0
31,18629,0.2,0,4,2,6512,2860,24,0.21,0.251,2,1,0
40,112876,0.0,1,2,0,58118,10324,36,0.282,0.15,0,0,0
27,27988,3.5,1,3,1,11473,11494,12,0.583,0.425,2,1,1
24,55487,3.4,0,1,2,23556,7740,36,0.111,0.117,0,0,0
34,38106,7.6,1,2,0,14466,2738,48,0.21,0.0,1,0,0
51,35713,10.8,1,3,1,8439,10112,36,0.248,0.269,1,0,0
40,73680,6.0,1,5,2,44972,11523,48,0.638,0.093,3,1,0
54,68974,13.7,1,6,2,27446,3423,36,0.186,0.066,0,0,0
37,37569,0.6,0,1,0,22526,6022,36,0.726,0.141,0,0,0
35,26724,5.8,0,2,1,15179,4977,48,0.752,0.336,0,0,1
23,137737,3.3,1,4,1,75965,9317,24,0.536,0.218,1,0,0
32,95367,3.0,0,2,0,33317,6293,36,0.417,0.174,1,0,0
54,47630,15.9,1,6,2,33583,17820,24,0.197,0.332,0,0,0
42,37433,7.7,0,4,2,23632,8909,24,0.164,0.182,1,0,0
46,51790,12.5,1,3,2,25964,10727,36,0.388,0.329,0,0,1
46,46123,10.6,1,5,2,28571,20669,24,0.477,0.251,0,0,0
38,85119,4.3,1,3,1,11682,3542,12,0.481,0.039,0,0,0
36,25930,12.3,1,5,3,11938,16099,60,0.339,0.398,0,0,0
39,44605,9.8,0,2,1,42663,10488,60,0.43,0.278,3,1,0
45,28654,7.0,0,10,0,16102,5469,60,0.46,0.222,0,0,0
43,90483,5.8,1,1,2,61959,7900,48,0.439,0.2,2,0,0
43,118888,2.3,1,7,1,65877,2065,24,0.218,0.036,0,0,0
40,41946,4.9,1,2,2,27704,7684,36,0.476,0.293,1,1,1
30,59353,2.0,0,1,2,19155,6545,36,0.37,0.228,1,0,1
35,95599,5.2,1,6,0,48429,6712,12,0.232,0.133,1,1,0
28,37420,0.8,0,4,1,25025,8658,36,0.552,0.298,1,0,0
49,26404,10.1,0,3,1,3587,4975,12,0.096,0.303,3,1,1
18,78185,0.0,1,5,0,51660,9152,12,0.265,0.227,0,0,0
36,58302,0.0,1,1,1,34294,5886,36,0.145,0.061,3,1,0
64,39375,9.6,1,6,4,16611,4289,36,0.067,0.11,1,0,1
34,98557,0.5,1,4,2,66935,5674,48,0.259,0.277,0,0,0
26,50262,0.0,0,3,3,30723,9126,36,0.464,0.289,2,1,0
38,16582,4.0,0,1,2,5138,18492,36,0.337,0.736,1,0,0
52,53408,12.3,1,6,1,44440,7680,24,0.332,0.273,0,0,1
36,42731,0.1,1,5,1,28076,12557,60,0.372,0.421,1,1,0
45,124200,0.0,1,3,1,75853,28005,36,0.587,0.234,1,1,0
39,43752,4.7,0,5,2,28503,8774,48,0.26,0.309,3,1,1
34,39419,16.0,1,1,0,17679,4256,12,0.271,0.136,1,1,1
70,56150,10.7,1,2,0,22002,3137,36,0.54,0.102,1,0,0
39,50530,6.4,0,2,4,35149,20172,24,0.521,0.385,0,0,1
32,20358,1.9,0,6,2,11246,23053,24,0.136,0.708,3,1,1
33,47168,7.2,0,4,1,14902,5595,36,0.256,0.387,0,0,0
42,36883,11.9,1,3,1,15653,8387,36,0.626,0.263,0,0,0
43,95634,5.6,1,2,3,29710,13845,24,0.264,0.106,3,1,0
46,165356,11.9,1,4,1,80000,6546,48,0.281,0.147,0,0,0
40,23891,1.1,0,2,0,14424,8217,48,0.438,0.395,0,0,1
22,25974,2.0,0,5,1,7726,993,48,0.178,0.175,0,0,0
44,27799,1.4,0,3,1,17444,9849,36,0.205,0.312,0,0,0
35,30786,5.0,0,3,0,16304,3668,36,0.405,0.223,2,0,0
35,30224,1.8,0,1,1,18901,6335,36,0.478,0.171,0,0,0
22,45516,2.0,0,1,1,25359,6391,36,0.707,0.146,2,1,0
32,80431,0.0,1,1,2,30870,9899,36,0.276,0.089,0,0,0
30,21605,4.0,0,5,1,20992,6355,48,0.642,0.343,1,0,0
38,18960,5.4,0,6,1,8419,5582,24,0.595,0.283,1,0,1
22,16042,0.0,0,1,0,10256,7217,36,0.411,0.315,0,0,0
39,81161,2.0,0,5,3,54511,9117,24,0.34,0.16,3,1,0
39,91697,0.7,0,3,3,49814,4991,48,0.242,0.0,1,0,0
26,19005,0.4,0,3,1,9169,13960,48,0.378,0.556,4,1,0
31,18022,5.0,0,2,1,1500,5043,60,0.448,0.255,4,1,0
29,47489,2.2,0,2,2,26247,18677,36,0.218,0.264,0,0,1
48,80639,8.2,1,7,2,32604,5051,36,0.447,0.218,2,0,0
18,77257,5.2,0,5,0,22271,7568,12,0.312,0.256,0,0,0
34,49181,2.9,0,2,5,31193,11095,24,0.36,0.118,2,1,1
20,64344,1.7,1,2,2,48333,15757,48,0.506,0.365,2,1,0
33,52940,7.2,1,6,1,29358,5057,48,0.836,0.243,2,1,1
47,32600,9.5,1,7,0,20918,8306,36,0.624,0.267,0,0,0
31,126348,4.9,1,3,2,63919,4130,36,0.332,0.185,1,0,0
40,44197,5.8,1,3,3,27228,8455,36,0.434,0.261,0,0,0
29,23990,10.5,0,10,1,4747,7110,24,0.372,0.251,1,0,1
59,34192,10.1,1,5,0,13299,4742,24,0.603,0.225,1,1,0
48,18940,6.1,1,3,2,6360,7523,24,0.144,0.483,0,0,0
50,44642,10.6,1,5,0,37067,500,48,0.3,0.062,0,0,0
23,80852,8.0,1,3,2,54374,6063,36,0.637,0.123,0,0,0
26,22056,7.8,0,6,0,4145,10881,36,0.62,0.407,0,0,0
50,82240,8.2,1,6,0,27500,8640,36,0.534,0.195,0,0,0
36,139936,7.9,1,2,2,57441,10764,60,0.239,0.257,1,0,0
35,54480,6.4,1,5,1,26428,1353,36,0.26,0.151,2,1,0
42,23399,6.3,0,4,1,4732,12827,60,0.446,0.392,1,0,0
24,27669,4.3,0,4,1,19262,4088,36,0.278,0.427,0,0,0
47,36804,9.7,1,4,2,24511,14144,48,0.298,0.331,2,1,0
38,21856,5.7,1,3,1,14570,17272,24,0.404,0.513,3,1,0
43,22242,13.3,1,3,2,17733,9870,12,0.291,0.481,1,0,0
31,38354,1.7,0,10,3,20082,3892,24,0.295,0.098,1,0,0
44,40065,12.1,1,1,1,15537,5141,60,0.385,0.325,2,0,0
30,61743,11.6,0,4,2,34653,13314,48,0.383,0.116,2,0,0
48,22867,16.2,1,3,1,23998,6094,60,0.564,0.254,0,1,0
50,123960,9.3,1,2,0,80000,16290,48,0.722,0.2,1,0,0
48,79349,6.9,0,4,4,23796,3987,36,0.534,0.107,1,1,0
44,72232,0.1,1,4,1,27320,4390,36,0.411,0.028,2,1,0
45,30927,6.6,1,2,2,9128,10772,48,0.391,0.295,2,0,0
18,115238,9.9,1,7,1,34182,4577,24,0.286,0.0,1,0,0
47,36640,1.1,0,4,0,20484,7566,60,0.52,0.229,1,1,1
35,120180,0.0,1,6,3,60378,18048,12,0.454,0.235,1,0,1
39,79790,8.7,1,4,1,35264,6568,48,0.375,0.193,0,0,0
35,27015,6.8,0,3,0,2819,11878,36,0.391,0.288,0,0,0
23,34466,0.0,0,4,4,7906,8002,48,0.332,0.269,1,0,0
32,123909,3.4,1,2,2,55397,13920,60,0.246,0.135,2,0,0
45,76793,8.3,1,5,1,53668,14576,24,0.39,0.301,0,0,0
54,40630,2.9,0,6,2,34603,14908,36,0.555,0.205,0,0,0
31,49517,7.2,1,4,1,13712,4117,60,0.598,0.282,0,0,0
28,49368,0.0,0,5,0,11115,7213,24,0.301,0.284,0,0,0
54,28925,13.6,1,4,0,16458,3599,12,0.16,0.166,0,0,0
28,39642,3.5,0,4,2,30951,16139,48,0.264,0.29,2,1,0
61,30779,8.0,1,6,1,18106,4283,36,0.578,0.337,0,0,0
39,34957,0.0,0,8,1,24530,5708,24,0.395,0.191,0,0,0
28,57222,1.3,0,6,2,37175,6234,36,0.379,0.155,2,1,0
49,26128,7.4,1,2,2,1705,4272,24,0.71,0.275,2,0,1
57,66022,9.2,1,4,2,27764,12997,24,0.2,0.201,0,1,0
22,47019,0.0,0,2,0,21658,4543,24,0.33,0.175,0,0,0
55,67356,8.5,1,1,2,34504,11512,48,0.209,0.271,1,0,0
35,72224,7.8,1,5,2,35788,4975,60,0.526,0.233,1,0,0
54,87924,5.5,1,2,1,36815,8084,36,0.549,0.321,2,0,0
34,62558,3.2,0,5,1,14584,10231,36,0.418,0.254,3,0,1
21,65339,2.6,1,4,1,42809,5965,60,0.496,0.287,1,0,0
44,40083,6.4,0,7,0,23882,6586,48,0.138,0.216,2,1,0
48,60557,11.1,1,4,3,30281,8530,24,0.373,0.139,2,1,0
61,26950,17.1,1,5,1,17349,4460,24,0.475,0.226,0,0,0
57,38645,8.4,0,2,2,32591,13920,36,0.835,0.172,0,0,0
46,66864,7.9,0,4,1,36944,12902,36,0.398,0.069,3,0,0
35,43008,0.0,0,7,3,27271,8625,60,0.626,0.254,4,1,0
32,56583,2.3,1,2,1,43674,4530,48,0.304,0.228,1,0,0
35,24729,7.0,0,7,1,14535,7366,36,0.273,0.165,4,1,1
29,94032,0.0,0,7,2,74508,5520,36,0.278,0.128,0,0,0
35,32206,9.7,1,4,2,14724,10464,60,0.33,0.258,5,1,0
18,55035,0.0,0,5,2,21141,15159,24,0.659,0.255,0,1,0
40,43703,11.0,1,2,0,20620,6242,36,0.522,0.171,4,1,0
38,73993,2.9,0,4,0,19665,4448,60,0.087,0.039,0,0,0
66,35843,8.0,0,7,2,15155,9119,36,0.829,0.213,0,0,0
46,25503,5.2,0,10,3,14866,4949,36,0.365,0.296,0,0,1
33,15549,2.7,0,2,0,13900,8667,48,0.578,0.481,1,0,0
44,37375,2.6,0,4,4,20597,4325,36,0.559,0.226,3,0,1
25,22915,0.0,0,4,0,17005,8311,12,0.217,0.397,1,0,0
31,59420,1.3,0,5,1,26531,12592,60,0.968,0.353,0,0,0
18,97958,3.9,1,3,0,29423,5987,24,0.365,0.11,2,0,0
54,12977,10.7,1,8,2,11127,10404,48,0.343,0.488,2,0,0
45,21736,12.1,0,3,0,14638,4892,36,0.2,0.413,1,0,0
25,52470,0.0,0,2,3,49083,3980,36,0.823,0.135,1,0,0
37,87399,3.5,1,3,1,43274,2494,60,0.216,0.182,1,1,0
48,52372,6.3,0,6,1,44756,13306,60,0.349,0.263,0,0,0
43,52908,7.0,0,2,1,28724,3427,24,0.273,0.076,1,0,0
42,58488,8.0,1,7,2,42803,11426,12,0.601,0.199,0,0,0
29,60767,9.8,1,3,2,46621,9231,48,0.197,0.183,1,0,1
31,109553,6.1,0,7,0,40124,5852,24,0.48,0.131,0,0,0
39,62033,6.0,1,2,2,40139,3674,36,0.474,0.082,0,0,0
48,22316,13.0,1,7,0,7337,9154,24,0.575,0.265,0,0,0
29,34093,0.0,0,3,1,11426,838,60,0.53,0.064,0,1,0
26,49677,0.0,1,3,3,24586,5745,48,0.318,0.269,0,0,0
51,28275,10.9,1,6,3,15283,4002,24,0.304,0.222,3,1,1
28,38311,3.2,0,3,2,9156,4265,24,0.433,0.122,1,0,0
50,33102,8.5,1,5,0,15407,5101,36,0.496,0.106,0,0,0
41,30048,9.5,1,5,1,11636,13326,48,0.341,0.326,0,0,1
48,64895,6.1,1,4,0,21728,8701,36,0.473,0.184,0,0,0
57,35686,9.4,1,5,2,21821,11395,36,0.299,0.381,0,0,0
46,24203,8.5,1,8,0,5800,7825,36,0.237,0.391,0,0,0
47,29802,9.8,1,7,1,23278,8381,36,0.744,0.241,0,0,0
28,45168,6.5,0,5,0,14822,5800,48,0.596,0.175,0,0,0
30,142072,3.6,1,4,2,80000,9257,60,0.297,0.0,0,0,0
45,51033,7.9,1,4,0,25561,5289,24,0.349,0.256,3,1,0
55,100445,0.0,1,5,1,54915,7714,60,0.322,0.096,0,0,0
53,58143,13.8,1,5,1,34554,12307,36,0.607,0.225,1,0,0
63,13491,5.1,0,7,2,18693,12291,24,0.485,0.537,0,0,1
41,54540,5.7,0,3,2,12549,6390,36,0.317,0.095,0,0,0
40,27622,15.8,1,4,1,13343,7102,60,0.278,0.35,2,1,1
49,20926,6.5,1,5,2,4456,11345,36,0.578,0.398,1,1,1
38,24381,0.0,1,6,2,10346,4250,48,0.211,0.283,5,1,1
37,118902,11.3,1,10,1,77620,9579,24,0.276,0.189,1,0,0
26,18477,0.0,0,5,2,13640,11340,60,0.134,0.525,2,1,0
49,31393,7.1,0,4,3,16208,5289,60,0.344,0.26,1,1,0
26,83935,1.4,0,1,2,46877,10206,48,0.685,0.121,0,0,0
44,63883,9.4,1,4,1,34762,13249,24,0.669,0.181,1,0,0
22,17166,4.3,0,3,0,21820,4116,60,0.382,0.17,0,0,0
50,41584,7.6,1,4,0,22175,4105,36,0.33,0.209,0,0,0
27,33234,6.7,1,1,0,26479,15829,60,0.189,0.185,1,0,0
47,39684,3.7,1,6,1,22883,4690,48,0.415,0.178,3,0,0
21,67025,3.4,1,3,2,20421,7123,36,0.45,0.161,4,1,0
33,32136,1.3,0,4,1,17986,3896,36,0.657,0.243,0,0,0
51,37031,11.1,1,6,0,23434,10699,36,0.216,0.293,0,0,1
29,99160,0.1,0,2,0,37068,5652,24,0.437,0.102,1,0,0
39,15934,3.5,0,4,2,20572,6479,36,0.329,0.391,0,0,0
33,35961,9.6,0,1,0,10243,4239,48,0.629,0.221,1,0,0
18,57321,0.0,0,3,1,37712,3256,12,0.587,0.248,0,0,0
41,22166,1.2,0,3,0,14498,10802,36,0.511,0.351,0,0,0
43,31165,8.5,0,4,1,28344,15326,24,0.427,0.234,2,0,1
